Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29052023,1059242963,0002290
Trade Date <29-MAY-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2158,UNIENTER,EQ,18764,10357,55.20
20,2159,UNIINFO,EQ,173444,118533,68.34
20,2160,UNIONBANK,EQ,5386723,2596455,48.20
20,2161,UNIPARTS,EQ,155803,107638,69.09
20,2162,UNITEDPOLY,EQ,9167,5987,65.31
20,2163,UNITEDTEA,EQ,3170,2737,86.34
20,2164,UNIVASTU,EQ,189671,136236,71.83
20,2165,UNIVCABLES,EQ,33930,20904,61.61
20,2166,UNIVPHOTO,EQ,1826,754,41.29
20,2167,UNOMINDA,EQ,184740,122278,66.19
20,2168,UPL,EQ,1116759,657141,58.84
20,2169,URAVI,SM,3600,3600,100.00
20,2170,URJA,EQ,1190844,543740,45.66
20,2171,USASEEDS,SM,6900,5700,82.61
20,2172,USHAMART,EQ,970871,638649,65.78
20,2173,USK,EQ,208195,115367,55.41
20,2174,UTIAMC,EQ,90106,49549,54.99
20,2175,UTIBANKETF,EQ,4959985,4609392,92.93
20,2176,UTINEXT50,EQ,32246,29239,90.67
20,2177,UTINIFTETF,EQ,933,588,63.02
20,2178,UTISENSETF,EQ,818,533,65.16
20,2179,UTISXN50,EQ,1444,495,34.28
20,2180,UTTAMSUGAR,EQ,97436,46530,47.75
20,2181,UWCSL,SM,2000,2000,100.00
20,2182,V2RETAIL,EQ,15578,10978,70.47
20,2183,VADILALIND,EQ,71026,41023,57.76
20,2184,VAIBHAVGBL,EQ,96103,48481,50.45
20,2185,VAISHALI,EQ,45359,23256,51.27
20,2186,VAKRANGEE,EQ,4210464,1671794,39.71
20,2187,VALIANTORG,EQ,694543,167257,24.08
20,2188,VARDHACRLC,EQ,32030,23352,72.91
20,2189,VARDMNPOLY,EQ,238489,166739,69.91
20,2190,VARROC,EQ,138106,60616,43.89
20,2191,VASA,SM,4000,4000,100.00
20,2192,VASCONEQ,EQ,1237242,705105,56.99
20,2193,VASWANI,EQ,18865,13143,69.67
20,2194,VBL,EQ,1017630,516952,50.80
20,2195,VCL,EQ,265984,122041,45.88
20,2196,VEDL,EQ,13277968,7039840,53.02
20,2197,VEEKAYEM,SM,20000,16000,80.00
20,2198,VELS,SM,2400,2400,100.00
20,2199,VENKEYS,EQ,31320,18932,60.45
20,2200,VENUSPIPES,EQ,78272,44423,56.75
20,2201,VENUSREM,EQ,15191,10971,72.22
20,2202,VERANDA,EQ,24584,16414,66.77
20,2203,VERTOZ,EQ,307745,105948,34.43
20,2204,VESUVIUS,EQ,8504,3806,44.76
20,2205,VETO,EQ,91324,66477,72.79
20,2206,VGUARD,EQ,66019,31037,47.01
20,2207,VHL,EQ,265,148,55.85
20,2208,VIAZ,SM,10000,8000,80.00
20,2209,VIDHIING,EQ,15534,9962,64.13
20,2210,VIJAYA,EQ,132573,56429,42.56
20,2211,VIJIFIN,EQ,348359,325444,93.42
20,2212,VIKASECO,EQ,4234915,2490094,58.80
20,2213,VIKASLIFE,EQ,11866589,5433022,45.78
20,2214,VIMTALABS,EQ,16686,9012,54.01
20,2215,VINATIORGA,EQ,222984,170240,76.35
20,2216,VINDHYATEL,EQ,25489,13039,51.16
20,2217,VINEETLAB,EQ,13891,8375,60.29
20,2218,VINNY,EQ,565670,321312,56.80
20,2219,VINYLINDIA,EQ,62939,27177,43.18
20,2220,VIPCLOTHNG,EQ,1185599,778138,65.63
20,2221,VIPIND,EQ,134561,97848,72.72
20,2222,VIPULLTD,EQ,8240,4525,54.92
20,2223,VIRINCHI,EQ,88668,45885,51.75
20,2224,VISAKAIND,EQ,67659,40559,59.95
20,2225,VISESHINFO,EQ,5097366,2857743,56.06
20,2226,VISHAL,EQ,66385,32097,48.35
20,2227,VISHNU,EQ,263129,166424,63.25
20,2228,VISHWARAJ,EQ,6026249,1935418,32.12
20,2229,VITAL,SM,20400,18000,88.24
20,2230,VIVIANA,SM,2000,2000,100.00
20,2231,VIVIDHA,EQ,455465,337581,74.12
20,2232,VIVO,SM,12800,11200,87.50
20,2233,VLSFINANCE,EQ,40706,20433,50.20
20,2234,VMARCIND,SM,567000,330000,58.20
20,2235,VMART,EQ,59279,47029,79.34
20,2236,VOLTAMP,EQ,86761,18326,21.12
20,2237,VOLTAS,EQ,982588,476931,48.54
20,2238,VRLLOG,EQ,201897,74388,36.84
20,2239,VSSL,EQ,63924,31741,49.65
20,2240,VSTIND,EQ,7941,4483,56.45
20,2241,VSTTILLERS,EQ,10669,4785,44.85
20,2242,VTL,EQ,176849,107575,60.83
20,2243,WABAG,EQ,1319107,512300,38.84
20,2244,WALCHANNAG,EQ,421152,200693,47.65
20,2245,WALPAR,SM,10000,10000,100.00
20,2246,WATERBASE,EQ,27761,12702,45.75
20,2247,WEALTH,EQ,193,163,84.46
20,2248,WEBELSOLAR,EQ,86178,64282,74.59
20,2249,WEIZMANIND,EQ,4853,3355,69.13
20,2250,WEL,EQ,891,535,60.04
20,2251,WELCORP,EQ,759660,362386,47.70
20,2252,WELENT,EQ,482729,275362,57.04
20,2253,WELINV,EQ,464,208,44.83
20,2254,WELSPUNIND,EQ,1532011,723654,47.24
20,2255,WENDT,EQ,220,128,58.18
20,2256,WESTLIFE,EQ,130888,69381,53.01
20,2257,WEWIN,EQ,12628,8473,67.10
20,2258,WHEELS,EQ,3990,2633,65.99
20,2259,WHIRLPOOL,EQ,51366,25452,49.55
20,2260,WILLAMAGOR,EQ,4958,2682,54.09
20,2261,WINDLAS,EQ,12333,6786,55.02
20,2262,WINDMACHIN,EQ,64990,45526,70.05
20,2263,WIPRO,EQ,3979654,1879889,47.24
20,2264,WOCKPHARMA,EQ,291664,150188,51.49
20,2265,WONDERLA,EQ,179915,80161,44.55
20,2266,WORTH,EQ,29614,20063,67.75
20,2267,WSTCSTPAPR,EQ,85383,42010,49.20
20,2268,XCHANGING,EQ,134173,83946,62.57
20,2269,XELPMOC,EQ,19436,14614,75.19
20,2270,XPROINDIA,EQ,45601,21870,47.96
20,2271,YAARI,EQ,208971,138049,66.06
20,2272,YESBANK,EQ,127417730,35931299,28.20
20,2273,YUKEN,EQ,8694,5756,66.21
20,2274,ZEEL,EQ,9569139,2541758,26.56
20,2275,ZEELEARN,EQ,1026860,756058,73.63
20,2276,ZEEMEDIA,EQ,1714289,1030008,60.08
20,2277,ZENITHEXPO,EQ,1123,1040,92.61
20,2278,ZENITHSTL,EQ,84627,61077,72.17
20,2279,ZENSARTECH,EQ,1027801,342162,33.29
20,2280,ZENTEC,EQ,1185034,419813,35.43
20,2281,ZFCVINDIA,EQ,63721,61595,96.66
20,2282,ZIMLAB,EQ,76994,64656,83.98
20,2283,ZODIAC,EQ,43237,26605,61.53
20,2284,ZODIACLOTH,EQ,32361,20566,63.55
20,2285,ZOMATO,EQ,56968141,21394516,37.56
20,2286,ZOTA,EQ,32326,17228,53.29
20,2287,ZUARI,EQ,134327,76236,56.75
20,2288,ZUARIIND,EQ,70630,38209,54.10
20,2289,ZYDUSLIFE,EQ,489946,201406,41.11
20,2290,ZYDUSWELL,EQ,10393,6030,58.02
